reason,company,symbol,url,basic_industry
BSE stock (numeric symbol),Denis Chem Lab,537536,/company/537536/,Pharmaceuticals
BSE stock (numeric symbol),Mercury Labs,538964,/company/538964/,Pharmaceuticals
BSE stock (numeric symbol),Guj. Inject(Ker),524238,/company/524238/,Pharmaceuticals
BSE stock (numeric symbol),Makers Labs.,506919,/company/506919/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Source Natural,531398,/company/531398/,Pharmaceuticals
BSE stock (numeric symbol),Concord Drugs,538965,/company/538965/,Pharmaceuticals
BSE stock (numeric symbol),Bharat Immunolog,524663,/company/524663/,Pharmaceuticals
BSE stock (numeric symbol),Kabra Drugs,524322,/company/524322/,Pharmaceuticals
BSE stock (numeric symbol),Asston Pharmaceu,544445,/company/544445/,Pharmaceuticals
BSE stock (numeric symbol),Amwill Health,544353,/company/544353/,Pharmaceuticals
BSE stock (numeric symbol),Bacil Pharma,524516,/company/524516/,Pharmaceuticals
BSE stock (numeric symbol),Sunil Healthcare,537253,/company/537253/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Samrat Pharma,530125,/company/530125/,Pharmaceuticals
BSE stock (numeric symbol),Shelter Pharma,543963,/company/543963/,Pharmaceuticals
BSE stock (numeric symbol),Phaarmasia,523620,/company/523620/,Pharmaceuticals
BSE stock (numeric symbol),Godavari Drugs,530317,/company/530317/,Pharmaceuticals
BSE stock (numeric symbol),Murae Organisor,542724,/company/542724/,Pharmaceuticals
BSE stock (numeric symbol),Rajnish Wellness,541601,/company/541601/,Pharmaceuticals
BSE stock (numeric symbol),Vista Pharma.,524711,/company/524711/,Pharmaceuticals
BSE stock (numeric symbol),Vasundhara Rasy.,538634,/company/538634/,Pharmaceuticals
BSE stock (numeric symbol),Veerhealth Care,511523,/company/511523/,Pharmaceuticals
BSE stock (numeric symbol),Welcure Drugs,524661,/company/524661/,Pharmaceuticals
BSE stock (numeric symbol),Checkpoint Trend,531099,/company/531099/,Pharmaceuticals
BSE stock (numeric symbol),Roopa Industries,530991,/company/530991/,Pharmaceuticals
BSE stock (numeric symbol),Sandu Pharma.,524703,/company/524703/,Pharmaceuticals
BSE stock (numeric symbol),Medi Caps,523144,/company/523144/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),ANG Lifesciences,540694,/company/540694/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Guj. Terce Labs.,524314,/company/524314/,Pharmaceuticals
BSE stock (numeric symbol),Chandra Bhagat,542934,/company/542934/,Pharmaceuticals
BSE stock (numeric symbol),Dipna Pharmachem,543594,/company/543594/,Pharmaceuticals
BSE stock (numeric symbol),Venmax Drugs,531015,/company/531015/,Pharmaceuticals
BSE stock (numeric symbol),Ishita Drugs,524400,/company/524400/,Pharmaceuticals
BSE stock (numeric symbol),Span Divergent,524727,/company/524727/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Zenith Health,530665,/company/530665/,Pharmaceuticals
BSE stock (numeric symbol),Rekvina Labs,526075,/company/526075/,Pharmaceuticals
BSE stock (numeric symbol),Starsource Multitrade,506365,/company/506365/,Pharmaceuticals
BSE stock (numeric symbol),Desh Rakshak,531521,/company/531521/,Pharmaceuticals
BSE stock (numeric symbol),Parmax Pharma,540359,/company/540359/,Pharmaceuticals
BSE stock (numeric symbol),Beryl Drugs,524606,/company/524606/,Pharmaceuticals
BSE stock (numeric symbol),Unjha Formul.,531762,/company/531762/,Pharmaceuticals
BSE stock (numeric symbol),Adline Chem Lab,524604,/company/524604/,Pharmaceuticals
BSE stock (numeric symbol),Vivanza Biosci.,530057,/company/530057/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Decipher Labs,524752,/company/524752/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Ganga Pharma.,539680,/company/539680/,Pharmaceuticals
BSE stock (numeric symbol),Brawn Biotech,530207,/company/530207/,Pharmaceuticals
BSE stock (numeric symbol),Satiate Agri,524546,/company/524546/,Pharmaceuticals
BSE stock (numeric symbol),Colinz Labs,531210,/company/531210/,Pharmaceuticals
BSE stock (numeric symbol),Shyama Computro.,531219,/company/531219/,Pharmaceuticals
BSE stock (numeric symbol),MPS Pharmaa,531686,/company/531686/,Pharmaceuticals
BSE stock (numeric symbol),Fabino Enter,543444,/company/543444/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Cresanto Global,531207,/company/531207/,Pharmaceuticals
BSE stock (numeric symbol),Genesis IBRC,514336,/company/514336/,Biotechnology
BSE stock (numeric symbol),Vivo Bio Tech,511509,/company/511509/consolidated/,Biotechnology
BSE stock (numeric symbol),Shree Ganesh Bio,539470,/company/539470/,Biotechnology
BSE stock (numeric symbol),Genomic Valley,539206,/company/539206/,Biotechnology
BSE stock (numeric symbol),Prevest Denpro,543363,/company/543363/,Medical Equipment & Supplies
BSE stock (numeric symbol),Hemant Surgical,543916,/company/543916/,Medical Equipment & Supplies
BSE stock (numeric symbol),Earkart,544549,/company/544549/,Medical Equipment & Supplies
BSE stock (numeric symbol),Royal Sense,544143,/company/544143/consolidated/,Medical Equipment & Supplies
BSE stock (numeric symbol),Choksi Asia,530427,/company/530427/,Medical Equipment & Supplies
BSE stock (numeric symbol),Amkay Products,544169,/company/544169/,Medical Equipment & Supplies
BSE stock (numeric symbol),Shree Pacetronix,527005,/company/527005/consolidated/,Medical Equipment & Supplies
BSE stock (numeric symbol),Centenial Surgic,531380,/company/531380/,Medical Equipment & Supplies
BSE stock (numeric symbol),GKB Ophthalmics,533212,/company/533212/consolidated/,Medical Equipment & Supplies
BSE stock (numeric symbol),Transpact Enter.,542765,/company/542765/,Medical Equipment & Supplies
BSE stock (numeric symbol),Dr Agarwal's Eye,526783,/company/526783/,Hospital
BSE stock (numeric symbol),KMC Speciality,524520,/company/524520/,Hospital
BSE stock (numeric symbol),Asarfi Hospital,543943,/company/543943/,Hospital
BSE stock (numeric symbol),Abate As Indust,531658,/company/531658/consolidated/,Hospital
BSE stock (numeric symbol),Aashka Hospitals,543346,/company/543346/,Hospital
BSE stock (numeric symbol),Hannah Joseph,544687,/company/544687/,Hospital
BSE stock (numeric symbol),Fortis Malar,523696,/company/523696/consolidated/,Hospital
BSE stock (numeric symbol),Shanmuga Hos.,544365,/company/544365/,Hospital
BSE stock (numeric symbol),KK Shah Hospital,544013,/company/544013/,Hospital
BSE stock (numeric symbol),Soni Medicare,539378,/company/539378/,Hospital
BSE stock (numeric symbol),Global Longlife,543520,/company/543520/,Hospital
BSE stock (numeric symbol),Broach Lifecare,544231,/company/544231/,Hospital
BSE stock (numeric symbol),One Global Serv,514330,/company/514330/,Healthcare Service Provider
BSE stock (numeric symbol),3B Blackbio,532067,/company/532067/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Star Imaging,544482,/company/544482/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Modern Diagnost.,544673,/company/544673/,Healthcare Service Provider
BSE stock (numeric symbol),Choksi Laborator,526546,/company/526546/,Healthcare Service Provider
BSE stock (numeric symbol),Aspira Pathlab,540788,/company/540788/,Healthcare Service Provider
BSE stock (numeric symbol),Bandaram Pharma,524602,/company/524602/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),N G Industries,530897,/company/530897/,Healthcare Service Provider
BSE stock (numeric symbol),Samsrita Labs,539267,/company/539267/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Deccan Healthcar,542248,/company/542248/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Sharma E I Hosp.,524548,/company/524548/,Healthcare Service Provider
BSE stock (numeric symbol),Chennai Meena,523489,/company/523489/,Healthcare Service Provider
BSE stock (numeric symbol),Tejnaksh Health.,539428,/company/539428/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Transgene Biotek,526139,/company/526139/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Family Care,516110,/company/516110/,Healthcare Service Provider
BSE stock (numeric symbol),Dr Lalchand. Lab,541299,/company/541299/,Healthcare Service Provider
BSE stock (numeric symbol),Looks Health,534422,/company/534422/,Healthcare Service Provider
BSE stock (numeric symbol),Dhanvantri Jeev.,531043,/company/531043/,Healthcare Service Provider
BSE stock (numeric symbol),Clinitech Lab,544220,/company/544220/,Healthcare Service Provider
BSE stock (numeric symbol),Gian Lifecare,542918,/company/542918/consolidated/,Healthcare Service Provider
BSE stock (numeric symbol),Ashram Online,526187,/company/526187/,Healthcare Service Provider
BSE stock (numeric symbol),Dolphin Medical,526504,/company/526504/,Healthcare Service Provider
BSE stock (numeric symbol),Boston Commerce,531458,/company/531458/,Healthcare Service Provider
BSE stock (numeric symbol),Bilcare,526853,/company/526853/consolidated/,"Healthcare Research, Analytics & Technology"
BSE stock (numeric symbol),Novelix Pharma.,536565,/company/536565/,"Healthcare Research, Analytics & Technology"
BSE stock (numeric symbol),Jeevan Scienti.,538837,/company/538837/consolidated/,"Healthcare Research, Analytics & Technology"
BSE stock (numeric symbol),Adeshwar Meditex,543309,/company/543309/,"Healthcare Research, Analytics & Technology"
BSE stock (numeric symbol),Vanta Bioscience,540729,/company/540729/consolidated/,"Healthcare Research, Analytics & Technology"
BSE stock (numeric symbol),GHV Infra,505504,/company/505504/consolidated/,Civil Construction
BSE stock (numeric symbol),Brahmaputra Inf.,535693,/company/535693/consolidated/,Civil Construction
BSE stock (numeric symbol),Goel Construct.,544504,/company/544504/,Civil Construction
BSE stock (numeric symbol),Axentra Corp,511634,/company/511634/,Civil Construction
BSE stock (numeric symbol),Solarium Green,544354,/company/544354/,Civil Construction
BSE stock (numeric symbol),Suyog Gurbaxani,543391,/company/543391/,Civil Construction
BSE stock (numeric symbol),Madhav Infra,539894,/company/539894/consolidated/,Civil Construction
BSE stock (numeric symbol),B.R.Goyal Infra.,544335,/company/544335/consolidated/,Civil Construction
BSE stock (numeric symbol),Karbonsteel Eng.,544511,/company/544511/,Civil Construction
BSE stock (numeric symbol),SAB Industries,539112,/company/539112/consolidated/,Civil Construction
BSE stock (numeric symbol),Modulex Const.,504273,/company/504273/consolidated/,Civil Construction
BSE stock (numeric symbol),GRE Renew,544682,/company/544682/consolidated/,Civil Construction
BSE stock (numeric symbol),Refex Renewables,531260,/company/531260/consolidated/,Civil Construction
BSE stock (numeric symbol),K&R Rail Engine.,514360,/company/514360/consolidated/,Civil Construction
BSE stock (numeric symbol),Desco Infra.,544387,/company/544387/,Civil Construction
BSE stock (numeric symbol),Oval Projects,544498,/company/544498/,Civil Construction
BSE stock (numeric symbol),BCPL Railway,542057,/company/542057/consolidated/,Civil Construction
BSE stock (numeric symbol),PVV Infra Ltd,536659,/company/536659/,Civil Construction
BSE stock (numeric symbol),Valplast Technol,544565,/company/544565/,Civil Construction
BSE stock (numeric symbol),Maruti Infra.,531540,/company/531540/,Civil Construction
BSE stock (numeric symbol),Telge Projects,544544,/company/544544/consolidated/,Civil Construction
BSE stock (numeric symbol),Jayant Infratech,543544,/company/543544/,Civil Construction
BSE stock (numeric symbol),Popular Found.,544259,/company/544259/,Civil Construction
BSE stock (numeric symbol),H.M. Electro,544349,/company/544349/,Civil Construction
BSE stock (numeric symbol),VSF Projects,519331,/company/519331/,Civil Construction
BSE stock (numeric symbol),Yuranus Infrast.,536846,/company/536846/,Civil Construction
BSE stock (numeric symbol),Kaizen Agro,538833,/company/538833/,Civil Construction
BSE stock (numeric symbol),Modern Engineer.,539762,/company/539762/,Civil Construction
BSE stock (numeric symbol),Rudra Gas,544121,/company/544121/,Civil Construction
BSE stock (numeric symbol),CCL Internationa,531900,/company/531900/,Civil Construction
BSE stock (numeric symbol),Conart Engineers,522231,/company/522231/,Civil Construction
BSE stock (numeric symbol),Promax Power,543375,/company/543375/,Civil Construction
BSE stock (numeric symbol),Mapro Industries,509762,/company/509762/,Civil Construction
BSE stock (numeric symbol),Chiraharit,544561,/company/544561/consolidated/,Civil Construction
BSE stock (numeric symbol),Shreeshay Engi.,541112,/company/541112/,Civil Construction
BSE stock (numeric symbol),Ranjeet Mechatr.,541945,/company/541945/,Civil Construction
BSE stock (numeric symbol),Nacdac Infra.,544313,/company/544313/,Civil Construction
BSE stock (numeric symbol),Shashijit Infra.,540147,/company/540147/,Civil Construction
BSE stock (numeric symbol),Mewar Hi-Tech,540150,/company/540150/,Civil Construction
BSE stock (numeric symbol),Julien Agro,536073,/company/536073/,Civil Construction
BSE stock (numeric symbol),Vivanta Indust.,541735,/company/541735/consolidated/,Civil Construction
BSE stock (numeric symbol),KCL Infra,531784,/company/531784/,Civil Construction
BSE stock (numeric symbol),Popular Estate,531870,/company/531870/,Civil Construction
BSE stock (numeric symbol),Raunaq Intl.,537840,/company/537840/,Civil Construction
BSE stock (numeric symbol),P B A Infra.,532676,/company/532676/,Civil Construction
BSE stock (numeric symbol),Ishaan Infrastru,540134,/company/540134/,Civil Construction
BSE stock (numeric symbol),Shelter Infra,526839,/company/526839/,Civil Construction
BSE stock (numeric symbol),Diamant Infra.,508860,/company/508860/,Civil Construction
BSE stock (numeric symbol),Sika Interplant,523606,/company/523606/consolidated/,Aerospace & Defense
BSE stock (numeric symbol),CFF Fluid,543920,/company/543920/,Aerospace & Defense
BSE stock (numeric symbol),Taneja Aerospace,522229,/company/522229/consolidated/,Aerospace & Defense
BSE stock (numeric symbol),Digilogic Systems,544684,/company/544684/,Aerospace & Defense
BSE stock (numeric symbol),Brady & Morris,505690,/company/505690/,Construction Vehicles
BSE stock (numeric symbol),KP Green Engg.,544150,/company/544150/,Heavy Electrical Equipment
BSE stock (numeric symbol),United Van Der,522091,/company/522091/,Heavy Electrical Equipment
BSE stock (numeric symbol),Jyoti,504076,/company/504076/consolidated/,Heavy Electrical Equipment
BSE stock (numeric symbol),Star Delta Trans,539255,/company/539255/,Heavy Electrical Equipment
BSE stock (numeric symbol),G G Engineering,540614,/company/540614/,Heavy Electrical Equipment
BSE stock (numeric symbol),Marsons,517467,/company/517467/,Other Electrical Equipment
BSE stock (numeric symbol),RIR Power Electr,517035,/company/517035/consolidated/,Other Electrical Equipment
BSE stock (numeric symbol),Yash Highvoltage,544310,/company/544310/,Other Electrical Equipment
